5,2,0,219.7,
5,1.7,0,235.9,
5,1.8,0,216.8,
5,-17891602,-35783204,775.4,
5,-17891602,-35783204,743.1,
5,-17891602,-35783204,687.8,
5,2,0,271.6,
5,1.8,0,243.5,
